CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
1015000200,Alabama,Calhoun,1,3104,1348,0,9,0.0028995,0,1,0,0,0,1,33.9,29704,0,1,0,1,0,0,0,0,150.053915,1383.775579,150.053915,94.35664958,872.9464181,94.35664958,1383.775579,0.445803988,872.9464181,0.281232738,340.5887976,0.109725772,204.9030078,0.066012567,549.3691903,0.176987497,793.5028331,0.255638799,9.868280442,0.003179214,0.999999998,0.000322165,3.322008475,0.001070235,26.71326891,0.008606079,30.91415505,0.009959457,20.72839792,0.01537715,231.8317127,0.171981983,150.053915,0.048342112,94.35664958,0.030398405,36.78041766,0.011849361,23.60095759,0.007603401,63.42086875,0.020431981,84.06331035,0.027082252,0.363557761,0.000117126,0,0,0,0,2.206178132,0.000710753,2.576959345,0.000830206,2.09645033,0.00155523,25.28693864,0.018758857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228,685,452,1275,1725,13,1,12,78,89,96,577
1015000300,Alabama,Calhoun,1,2951,1235,0,91,0.030837,0,1,0,0,0,1,45,24239,0,1,0,1,0,0,0,0,0,1092.180885,0,0,853.2184668,0,1092.180885,0.370105349,853.2184668,0.289128589,317.1983508,0.107488428,83.7779996,0.028389698,109.6838739,0.037168375,956.6750297,0.324186726,0,0,0.999525666,0.000338707,6.911463736,0.002342075,17.91098913,0.006069464,22.84650061,0.007741952,36.7622358,0.029766993,150.8723722,0.122163864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,697,386,504,2387,3,1,12,44,48,171,357
1015000400,Alabama,Calhoun,1,2812,1182,0,9,0.0032006,1,1,1,1,1,1,35.5,31789,1,1,1,1,1,0,0,1,2236.386357,2804.195339,2236.386357,1552.982745,1932.720014,1552.982745,2804.195339,0.997224516,1932.720014,0.687311527,663.4248921,0.235926349,489.0407513,0.173912074,1016.622223,0.361529951,1704.573108,0.606178203,5.99999989,0.002133713,1,0.000355619,13.00000002,0.004623044,62.99999877,0.022403982,56.99999949,0.02027027,173.0303017,0.146387734,497.7395168,0.421099422,2236.386357,0.795300981,1552.982745,0.552269824,559.8461063,0.199091787,357.5583517,0.127154464,875.7289007,0.31142564,1284.268893,0.456710133,5.397491462,0.001919449,1,0.000355619,11.00000002,0.003911807,58.99106267,0.02097833,53.20684891,0.018921355,134.5949867,0.113870547,384.8677708,0.325607251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637,665,491,1017,1712,6,1,13,63,57,148,424
1015000500,Alabama,Calhoun,1,1814,787,0,0,0,0,1,0,1,1,1,51.3,19883,0,1,0,1,0,0,0,1,206.6241703,1640.260845,206.6241703,140.1933879,1147.930932,140.1933879,1640.260845,0.904223178,1147.930932,0.632817493,464.4449693,0.25603361,256.9628416,0.14165537,116.4459529,0.064192918,1481.482664,0.816693861,2.000000007,0.001102536,0,0,3.000000238,0.001653804,37.33222588,0.020580058,17.99999987,0.009922822,135.4382325,0.172094323,252.460558,0.320788511,206.6241703,0.113905276,140.1933879,0.077284117,54.18522361,0.029870575,28.63318849,0.015784558,2.744001299,0.00151268,199.2211933,0.109824252,1,0.000551268,0,0,0,0,3.658975422,0.002017076,6,0.003307607,10.67745309,0.013567285,31.17228344,0.039609001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,496,301,121,1647,2,0,3,41,18,127,238
1015000600,Alabama,Calhoun,1,2191,745,0,409,0.1866727,0,1,0,1,1,1,59.5,16250,0,1,0,1,0,0,0,1,321.2111392,1166.469736,321.2111392,227.9830999,810.3762224,227.9830999,1166.469736,0.532391482,810.3762224,0.369865916,369.2051995,0.168509904,118.0444326,0.053876966,151.4715398,0.069133519,970.9914474,0.443172728,0,0,1,0.000456413,2.158530626,0.000985181,40.84822608,0.018643645,10.21420697,0.004661893,104.5797444,0.140375496,259.6588915,0.348535425,321.2111392,0.14660481,227.9830999,0.104054359,97.31384659,0.044415265,31.47222598,0.01436432,71.30102296,0.032542685,243.0547612,0.110933255,0,0,0,0,0.044449184,2.02872E-05,6.810900148,0.003108581,1.439288019,0.000656909,25.3815872,0.034069245,69.51499503,0.093308718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,560,167,529,1594,5,1,4,58,35,139,377
1015000700,Alabama,Calhoun,1,2715,1189,0,74,0.027256,0,1,0,0,0,1,37.4,31725,0,1,0,1,0,0,0,0,421.1474892,1854.527812,421.1474892,164.3718073,966.5381969,164.3718073,1854.527812,0.683067334,966.5381969,0.355999336,490.7675639,0.180761534,262.525622,0.09669452,1055.873865,0.388903818,684.5651498,0.25214186,17.4275292,0.006418979,5.000000168,0.001841621,12.53140742,0.00461562,79.12986859,0.02914544,69.25965427,0.025510002,88.56169255,0.074484182,234.5867301,0.197297502,421.1474892,0.155118781,164.3718073,0.060542102,82.14137877,0.030254651,91.91593193,0.033854855,278.1467002,0.10244814,115.5793676,0.042570669,9.779443244,0.003602005,2.296588875,0.000845889,4.629237975,0.00170506,10.71614942,0.003947016,9.523201482,0.003507625,21.76013226,0.018301205,60.80463323,0.051139305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,700,345,1435,1101,30,5,16,128,102,147,363
1015000800,Alabama,Calhoun,1,1379,547,0,263,0.1907179,0,1,0,0,0,1,25.7,36528,0,1,0,1,0,0,0,0,263.6472782,993.6842533,263.6472782,169.4004856,638.468931,169.4004856,993.6842533,0.720583215,638.468931,0.462994149,216.524024,0.157015246,178.8435477,0.129690753,471.9801412,0.342262611,457.6714312,0.331886462,1,0.000725163,0,0,7,0.005076142,56.03267822,0.040632834,62.03267838,0.044983813,70.22891184,0.128389236,137.1135904,0.250664699,263.6472782,0.191187294,169.4004856,0.122842992,82.32245459,0.059697211,36.57455847,0.026522522,38.89180964,0.028202908,193.0184426,0.139969864,1,0.000725163,0,0,5,0.003625816,25.73702461,0.018663542,22,0.01595359,19.83048287,0.036253168,38.71665739,0.070779995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,244,289,706,602,1,0,7,63,67,105,205
1015000900,Alabama,Calhoun,1,3362,1597,0,147,0.043724,0,0,0,0,0,0,13.9,68421,1,1,1,1,1,0,0,0,2611.45867,3361.999999,2611.45867,769.6622393,1056.824014,769.6622393,3361.999999,1,1056.824014,0.314343847,517.9999981,0.154074955,1029.000002,0.306067817,2678.999996,0.796847114,592.9999926,0.176383103,25.99999993,0.007733492,1,0.000297442,3.00000005,0.000892326,60.00000018,0.01784652,69.99999993,0.02082094,82.09165126,0.051403664,150.5128515,0.094247246,2611.45867,0.776757487,769.6622393,0.228929875,386.3200345,0.114907803,854.9688169,0.254303634,2168.981845,0.645146295,379.2882669,0.11281626,22.47183987,0.006684069,0,0,2.870409405,0.00085378,37.84630037,0.011257079,48.95695541,0.014561855,62.07829538,0.038871819,115.4023283,0.072261946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,518,1029,2679,593,26,1,3,60,70,82,154
1015001000,Alabama,Calhoun,1,5792,2593,0,0,0,0,0,0,0,0,0,9.2,60561,1,1,1,1,1,0,0,0,2321.948967,4979.980942,2321.948967,649.6767743,1329.990803,649.6767743,4979.980942,0.859803339,1329.990803,0.229625484,960.7781456,0.165880205,853.3576966,0.147333856,3560.48974,0.614725439,1053.087749,0.181817636,126.5659353,0.021851853,3.54393203,0.000611867,18.31648099,0.003162376,217.9771137,0.03763417,306.661633,0.052945724,43.47732877,0.016767192,195.6529851,0.075454294,2321.948967,0.400888979,649.6767743,0.112167951,477.0444497,0.082362647,323.7894884,0.055902881,1740.745669,0.300543106,423.2578241,0.073076282,56.28761888,0.009718166,1.135896063,0.000196115,5.737697677,0.000990625,94.78426997,0.016364687,126.5223208,0.021844323,21.10572829,0.008139502,91.89864822,0.035441052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625,1137,1019,4165,1183,158,4,22,260,372,54,231
1015001100,Alabama,Calhoun,1,6565,2634,0,23,0.0035034,0,0,0,0,0,0,17,53864,1,1,1,1,1,0,0,0,4076.531232,5742.922543,4076.531232,1552.71355,2368.539114,1552.71355,5742.922543,0.874778758,2368.539114,0.360782805,1355.531331,0.206478497,719.9756717,0.1096688,4581.147984,0.697813859,804.6616294,0.122568413,69.42445447,0.010574936,0.999999964,0.000152323,22.96736605,0.003498456,263.7211395,0.040170775,348.0235114,0.053011959,94.94724357,0.03604679,271.5600693,0.103097976,4076.531232,0.62094916,1552.71355,0.236513869,963.407915,0.146749111,504.9881455,0.076921271,3375.964594,0.5142368,497.822875,0.075829836,48.07184746,0.007322444,0.999999964,0.000152323,15.18877726,0.002313599,138.4831645,0.021094161,169.1393565,0.025763801,52.14877826,0.019798321,188.6969184,0.071638921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051,1569,794,5081,876,78,1,32,497,628,89,298
1015001201,Alabama,Calhoun,1,3482,1294,0,236,0.0677771,1,1,1,0,0,1,21.6,44397,1,1,1,1,1,0,0,0,771.4698458,1667.014072,771.4698458,274.7320677,686.9829649,274.7320677,1667.014072,0.478751887,686.9829649,0.19729551,426.1798493,0.122395132,281.7497955,0.080916081,1070.474072,0.307430807,536.2594086,0.15400902,5.260761539,0.001510845,3.976180337,0.001141924,4.084687142,0.001173086,46.95897445,0.013486207,67.30079301,0.0193282,53.73547747,0.041526644,177.3676476,0.137069279,771.4698458,0.221559404,274.7320677,0.078900651,190.8980072,0.054824241,117.3010935,0.03368785,612.3482361,0.175861067,135.4240332,0.0388926,1,0.000287191,2.000000075,0.000574383,1.804926936,0.000518359,18.89266001,0.005425807,23.62141293,0.006783864,21.96041409,0.016970954,81.98092781,0.063354658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,822,671,2217,1016,13,4,10,222,261,123,353
1015001202,Alabama,Calhoun,1,4318,1609,0,0,0,0,0,0,0,0,0,15,65606,1,1,1,1,1,0,0,0,3018.996493,4191.137461,3018.996493,989.4440592,1346.146205,989.4440592,4191.137461,0.97062007,1346.146205,0.311752248,1080.550511,0.250243286,584.0738624,0.135264906,3341.1582,0.773774479,512.7063011,0.118736985,31.99999955,0.007410838,1.00000007,0.000231589,17.30326765,0.004007241,286.9696969,0.066458939,428.7449171,0.099292477,35.67102,0.022169683,181.3643285,0.112718663,3018.996493,0.699165468,989.4440592,0.229144062,794.5927213,0.184018694,415.5861511,0.096245056,2377.738124,0.550657277,363.3993636,0.084159186,29.92618191,0.006930566,1.00000007,0.000231589,14.03032066,0.003249264,232.9025155,0.05393759,368.5516502,0.085352397,28.0550219,0.017436309,128.4007267,0.07980157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,1113,604,3464,515,32,1,18,288,429,30,158
1015001300,Alabama,Calhoun,1,2211,865,0,0,0,1,1,1,0,0,1,23.7,42679,1,1,1,1,1,0,0,0,643.4171981,1588.320641,643.4171981,348.9505643,866.2659369,348.9505643,1588.320641,0.718372067,866.2659369,0.391798253,401.3998848,0.181546759,245.8186916,0.11117987,1489.73643,0.673784003,54.70136475,0.024740554,7.000000018,0.003165988,1,0.000452284,5.079921328,0.002297567,30.80292961,0.013931673,23.98533609,0.010848185,39.89394702,0.04612017,156.6325148,0.181078052,643.4171981,0.291007326,348.9505643,0.157824769,157.4195874,0.071198366,108.5662665,0.049102789,594.4570564,0.268863436,29.64808334,0.013409355,4.764026999,0.002154693,0,0,0.021256382,9.61392E-06,14.52677921,0.00657023,10.95759439,0.004955945,16.57353859,0.01916016,65.15723468,0.075326283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,534,342,2075,64,7,1,13,51,41,55,216
1015001400,Alabama,Calhoun,0,3731,1427,0,0,0,0,0,0,0,0,0,15.8,50137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3727.386878,0.999031594,1759.317645,0.47154051,801.9338289,0.21493804,537.6446089,0.144102013,2907.637693,0.779318599,723.7491924,0.19398263,5.000000041,0.001340123,0.999999943,0.000268025,17.0000002,0.004556419,73.00000019,0.0195658,75.00000017,0.020101849,46.15199518,0.032341973,237.2547909,0.166261241,3579.281962,0.959335825,1671.370357,0.447968469,770.8834919,0.206615784,506.6293701,0.135789164,2848.93893,0.763585883,636.0090016,0.170466095,5.000000041,0.001340123,0.976927904,0.000261841,15.8372511,0.004244774,72.51985853,0.01943711,74.89150078,0.020072769,42.85878924,0.03003419,227.1650598,0.159190652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1556,803,538,2909,726,5,1,17,73,75,47,225
1015001500,Alabama,Calhoun,1,5198,2030,0,0,0,0,0,0,0,1,0,16.3,48110,1,1,1,1,1,0,0,1,3127.947963,4561.370661,3127.947963,1286.784192,1909.963612,1286.784192,4561.370661,0.877524175,1909.963612,0.367442018,1119.295916,0.215332035,584.8508849,0.112514599,3985.179402,0.766675529,357.9593212,0.068864817,7.964156532,0.001532158,1.000000018,0.000192382,28.50387284,0.005483623,180.7639266,0.034775669,159.2346801,0.030633836,104.8595308,0.051654941,277.2370472,0.136569974,3127.947963,0.601759901,1286.784192,0.247553711,757.915703,0.1458091,401.5517069,0.077251194,2801.95014,0.53904389,187.5058564,0.036072693,4.492410747,0.000864258,1.000000018,0.000192382,22.5134644,0.004331178,110.4861122,0.021255504,87.76495181,0.016884369,82.53828234,0.040659252,190.3093646,0.093748455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2101,1262,700,4525,431,10,1,33,198,180,110,294
1015001600,Alabama,Calhoun,1,3791,1489,0,0,0,1,1,1,0,0,1,31.7,37596,1,1,1,1,1,0,0,0,777.510264,2957.817089,777.510264,447.143331,1629.398199,447.143331,2957.817089,0.78022081,1629.398199,0.429806964,749.9302707,0.197818589,393.7610437,0.103867329,2422.182858,0.638929796,379.4998084,0.100105463,13.74191099,0.003624878,0,0,11.59232984,0.003057855,130.8001884,0.034502819,118.0923152,0.031150703,50.13903209,0.033672956,345.9021979,0.232305035,777.510264,0.205093712,447.143331,0.11794865,177.8397392,0.046911036,115.849545,0.030559099,701.4094732,0.185019645,34.78913047,0.009176769,5.035626594,0.001328311,0,0,3.1276668,0.000825024,33.14836109,0.008743962,16.40079019,0.004326244,3.376588495,0.002267689,89.50639722,0.060111751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828,972,492,3043,541,25,0,17,165,171,56,392
1015001700,Alabama,Calhoun,1,6329,2561,0,5,0.00079,0,0,0,0,0,0,6.8,68902,1,1,1,1,1,0,0,0,2245.6955,5165.394077,2245.6955,748.7310441,1601.513516,748.7310441,5165.394077,0.816146955,1601.513516,0.25304369,1136.298365,0.179538373,940.3151449,0.148572467,3768.323003,0.595405752,1149.034245,0.181550679,48.44004871,0.007653665,3.999999963,0.000632011,19.70587465,0.003113584,175.8909136,0.027791265,142.7656454,0.022557378,73.90707882,0.02885868,324.9174972,0.126871338,2245.6955,0.354826276,748.7310441,0.118301634,505.6875929,0.079900078,367.6293356,0.058086481,1563.625321,0.247057248,560.029515,0.088486256,24.99577041,0.003949403,2.636018319,0.000416498,9.447962694,0.001492805,84.96091855,0.013424067,54.8453251,0.008665717,35.37126701,0.013811506,137.2481272,0.053591615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027,1373,1148,4622,1399,60,4,23,221,184,86,395
1015001800,Alabama,Calhoun,1,6919,2671,0,0,0,1,1,1,1,1,1,24.8,50938,1,1,1,1,1,0,0,1,3875.240041,5882.935228,3875.240041,1663.328353,2423.748228,1663.328353,5882.935228,0.850258018,2423.748228,0.350303256,1545.015865,0.223300457,765.917697,0.110697745,4886.53363,0.706248537,735.5413537,0.106307465,43.22070718,0.00624667,8.365067889,0.001209,44.12456571,0.006377304,165.1499161,0.023869044,121.8295414,0.01760797,152.8868832,0.057239567,391.1637894,0.146448442,3875.240041,0.560086724,1663.328353,0.240400109,1026.940292,0.148423225,487.745003,0.070493569,3224.142412,0.465983872,496.8440306,0.071808647,25.25265518,0.003649755,4.681913582,0.000676675,21.27196081,0.003074427,103.047078,0.014893348,67.60462277,0.009770866,104.2532761,0.039031552,255.8264741,0.095779286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2949,1820,892,5747,858,57,11,48,198,160,151,459
1015002000,Alabama,Calhoun,0,7335,2784,0,0,0,0,0,0,0,1,0,17,57065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7044.351265,0.960375087,1798.306224,0.245167856,1780.127339,0.24268948,779.2657746,0.106239369,6429.689037,0.876576556,352.2854335,0.048028007,50.21246157,0.006845598,3.000000067,0.000408998,27.94552766,0.003809888,181.2188389,0.024706045,165.7746862,0.022600503,117.4399209,0.04218388,360.6894938,0.129558008,6332.064863,0.863267193,1576.618654,0.214944602,1584.823196,0.216063149,716.3025675,0.097655428,5775.932246,0.787448159,326.384738,0.044496897,48.09946956,0.006557528,3.000000067,0.000408998,24.33909209,0.003318213,154.3093448,0.021037402,132.3487285,0.018043453,115.8939411,0.041628571,323.512128,0.116204069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,1851,808,6667,358,51,3,29,227,221,87,353
1015002101,Alabama,Calhoun,1,3992,1333,0,1405,0.3519539,1,1,1,0,0,1,59.5,26406,1,1,1,1,1,0,0,0,2200.962842,3801.654999,2200.962842,1554.865776,2383.129066,1554.865776,3801.654999,0.952318387,2383.129066,0.596976219,201.8473098,0.050562953,138.3583327,0.034658901,2038.809074,0.510723716,1645.648874,0.412236692,38.3527318,0.009607398,3.67590344,0.000920817,14.82498477,0.003713674,60.34338242,0.015116078,72.50764852,0.018163239,60.22177428,0.045177625,202.790809,0.15213114,2200.962842,0.551343397,1554.865776,0.389495435,133.3621171,0.033407344,98.96907242,0.024791852,1223.454701,0.306476628,907.4873804,0.227326498,25.28082184,0.006332871,0.476258874,0.000119303,10.57466769,0.002648965,33.68897667,0.008439122,44.36171973,0.011112655,42.79205327,0.032102065,142.4062659,0.106831407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,228,152,2187,1679,40,4,16,66,75,60,199
1015002102,Alabama,Calhoun,1,3411,1428,0,0,0,0,0,0,0,0,0,12.6,60385,1,1,1,1,1,0,0,0,1931.48286,3066.720566,1931.48286,357.0800497,900.1278526,357.0800497,3066.720566,0.899067888,900.1278526,0.263889725,618.4745591,0.181317666,598.7820827,0.175544439,2638.83476,0.773624966,316.4044693,0.092760032,26.26594477,0.007700365,5.000000203,0.001465846,15.00000018,0.004397537,65.21540331,0.019119145,61.46462536,0.018019533,18.65978693,0.013067078,90.82029034,0.063599643,1931.48286,0.566251205,357.0800497,0.104684858,399.2442892,0.117046112,415.6666838,0.121860652,1718.494805,0.503809676,141.7530208,0.041557614,13.78263862,0.004040645,5.000000203,0.001465846,12.88868474,0.003778565,39.56371423,0.011598861,19.55189326,0.005732012,1.034906052,0.000724724,54.60081375,0.038235864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,699,644,2811,465,34,5,15,81,71,20,94
1015002103,Alabama,Calhoun,1,6801,2851,0,147,0.0216145,1,1,1,0,0,1,32.8,43534,1,1,1,1,1,0,0,0,1407.478392,4346.275184,1407.478392,738.440823,2308.824182,738.440823,4346.275184,0.639064135,2308.824182,0.339483044,1057.332688,0.155467238,460.0811671,0.067649047,3336.285627,0.490558098,743.5409842,0.109328185,75.85372314,0.011153319,8.910133726,0.001310121,29.20546305,0.00429429,152.4792652,0.022420124,131.090953,0.019275247,90.35161736,0.031691202,473.2379917,0.165990176,1407.478392,0.206951682,738.440823,0.108578271,323.4450168,0.04755845,153.7193971,0.02260247,1116.060743,0.164102447,219.0702084,0.03221147,15.1716498,0.002230797,1.588637545,0.000233589,7.231355921,0.001063278,48.35580248,0.007110102,40.29508276,0.005924876,43.01592097,0.015088012,161.2783517,0.056569047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3796,1611,829,4988,1405,112,12,46,238,192,112,700
1015002200,Alabama,Calhoun,1,3652,1494,0,2,0.0005476,0,0,0,0,0,0,16.9,46771,1,1,1,1,1,0,0,0,1612.236096,2700.49683,1612.236096,746.3881653,1184.270911,746.3881653,2700.49683,0.739456963,1184.270911,0.324280096,605.4524895,0.165786552,472.3877705,0.12935043,2576.97858,0.705634879,78.73536629,0.02155952,4.280003455,0.001171962,0,0,7.999999999,0.002190581,32.50288448,0.008900023,30.64964616,0.008392565,52.02824851,0.034824798,177.4360786,0.118765782,1612.236096,0.44146662,746.3881653,0.20437792,375.6976581,0.102874496,256.7374009,0.070300493,1561.303384,0.427520094,37.23176167,0.010194896,0,0,0,0,6.384827465,0.00174831,7.316127133,0.002003321,18.66971222,0.005112188,16.65306929,0.011146633,101.8888535,0.068198697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,837,628,3442,134,5,1,13,57,46,61,231
1015002300,Alabama,Calhoun,0,3843,1597,0,0,0,0,0,0,0,0,1,31.5,37425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2793.263814,0.726844604,1309.765798,0.340818579,650.0563284,0.169153351,454.7475921,0.118331406,2375.075214,0.618026337,330.4490641,0.085987266,4.033143181,0.001049478,0,0,14.16535213,0.003686014,69.54104869,0.018095511,34.79213433,0.009053379,81.80626295,0.051224961,312.2513274,0.195523687,1974.061775,0.513677277,855.0542172,0.222496544,426.4610487,0.110970869,337.6326071,0.08785652,1752.003642,0.455894781,162.3429579,0.042243809,3.99999997,0.001040853,0,0,9.505687254,0.002473507,46.20949624,0.012024329,30.64812043,0.007975051,50.1209477,0.031384438,216.076328,0.135301395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758,928,614,3245,466,5,0,19,108,56,124,422
